/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[5: 206/379] train loss: 0.066108 accuracy: 0.968750
[5: 207/379] train loss: 0.073548 accuracy: 0.968750
[5: 208/379] train loss: 0.073343 accuracy: 0.968750
[5: 209/379] train loss: 0.048283 accuracy: 0.968750
[5: 210/379] train loss: 0.076368 accuracy: 0.968750
[5: 210/379] [94mtest[39m loss: 0.022492 accuracy: 1.000000
[5: 211/379] train loss: 0.091960 accuracy: 0.968750
[5: 212/379] train loss: 0.230011 accuracy: 0.968750
[5: 213/379] train loss: 0.160366 accuracy: 0.937500
[5: 214/379] train loss: 0.945437 accuracy: 0.812500
[5: 215/379] train loss: 0.203025 accuracy: 0.968750
[5: 216/379] train loss: 0.060621 accuracy: 1.000000
[5: 217/379] train loss: 0.111040 accuracy: 0.968750
[5: 218/379] train loss: 0.247465 accuracy: 0.937500
[5: 219/379] train loss: 0.104783 accuracy: 0.968750
[5: 220/379] train loss: 0.116895 accuracy: 0.937500
[5: 220/379] [94mtest[39m loss: 0.149201 accuracy: 0.968750
[5: 221/379] train loss: 0.176822 accuracy: 0.968750
[5: 222/379] train loss: 0.220177 accuracy: 0.906250
[5: 223/379] train loss: 0.157976 accuracy: 0.968750
[5: 224/379] train loss: 0.150108 accuracy: 0.968750
[5: 225/379] train loss: 0.208988 accuracy: 0.937500
[5: 226/379] train loss: 0.337389 accuracy: 0.937500
[5: 227/379] train loss: 0.126660 accuracy: 0.968750
[5: 228/379] train loss: 0.188527 accuracy: 0.906250
[5: 229/379] train loss: 0.027823 accuracy: 1.000000
[5: 230/379] train loss: 0.232030 accuracy: 0.875000
[5: 230/379] [94mtest[39m loss: 0.157422 accuracy: 0.937500
[5: 231/379] train loss: 0.122543 accuracy: 0.968750
[5: 232/379] train loss: 0.189572 accuracy: 0.937500
[5: 233/379] train loss: 0.158115 accuracy: 0.968750
[5: 234/379] train loss: 0.145088 accuracy: 0.937500
[5: 235/379] train loss: 0.184372 accuracy: 0.937500
[5: 236/379] train loss: 0.504311 accuracy: 0.812500
[5: 237/379] train loss: 0.104591 accuracy: 0.968750
[5: 238/379] train loss: 0.229352 accuracy: 0.937500
[5: 239/379] train loss: 0.079307 accuracy: 0.968750
[5: 240/379] train loss: 0.135734 accuracy: 0.968750
[5: 240/379] [94mtest[39m loss: 0.157207 accuracy: 0.968750
[5: 241/379] train loss: 0.472921 accuracy: 0.906250
[5: 242/379] train loss: 0.254705 accuracy: 0.937500
[5: 243/379] train loss: 0.096005 accuracy: 0.968750
[5: 244/379] train loss: 0.131044 accuracy: 0.968750
[5: 245/379] train loss: 0.123839 accuracy: 0.968750
[5: 246/379] train loss: 0.577325 accuracy: 0.843750
[5: 247/379] train loss: 0.202005 accuracy: 0.906250
[5: 248/379] train loss: 0.495598 accuracy: 0.875000
[5: 249/379] train loss: 0.115440 accuracy: 0.968750
[5: 250/379] train loss: 0.243474 accuracy: 0.906250
[5: 250/379] [94mtest[39m loss: 0.057358 accuracy: 1.000000
[5: 251/379] train loss: 0.057677 accuracy: 1.000000
[5: 252/379] train loss: 0.116333 accuracy: 0.968750
[5: 253/379] train loss: 0.283107 accuracy: 0.937500
[5: 254/379] train loss: 0.044152 accuracy: 1.000000
[5: 255/379] train loss: 0.210232 accuracy: 0.937500
[5: 256/379] train loss: 0.069420 accuracy: 1.000000
[5: 257/379] train loss: 0.096015 accuracy: 1.000000
[5: 258/379] train loss: 0.222293 accuracy: 0.906250
[5: 259/379] train loss: 0.137283 accuracy: 0.937500
[5: 260/379] train loss: 0.192151 accuracy: 0.968750
[5: 260/379] [94mtest[39m loss: 0.141214 accuracy: 0.968750
[5: 261/379] train loss: 0.137905 accuracy: 0.968750
[5: 262/379] train loss: 0.127938 accuracy: 0.968750
[5: 263/379] train loss: 0.054715 accuracy: 0.968750
[5: 264/379] train loss: 0.151461 accuracy: 0.937500
[5: 265/379] train loss: 0.032550 accuracy: 1.000000
[5: 266/379] train loss: 0.018122 accuracy: 1.000000
[5: 267/379] train loss: 0.155524 accuracy: 0.937500
[5: 268/379] train loss: 0.332100 accuracy: 0.843750
[5: 269/379] train loss: 0.155670 accuracy: 0.968750
[5: 270/379] train loss: 0.338239 accuracy: 0.843750
[5: 270/379] [94mtest[39m loss: 0.093578 accuracy: 1.000000
[5: 271/379] train loss: 0.093767 accuracy: 0.968750
[5: 272/379] train loss: 0.157067 accuracy: 0.937500
[5: 273/379] train loss: 0.065422 accuracy: 0.968750
[5: 274/379] train loss: 0.156495 accuracy: 0.937500
[5: 275/379] train loss: 0.315327 accuracy: 0.875000
[5: 276/379] train loss: 0.207302 accuracy: 0.968750
[5: 277/379] train loss: 0.449046 accuracy: 0.937500
[5: 278/379] train loss: 0.053889 accuracy: 1.000000
[5: 279/379] train loss: 0.070405 accuracy: 0.968750
[5: 280/379] train loss: 0.039026 accuracy: 1.000000
[5: 280/379] [94mtest[39m loss: 0.301444 accuracy: 0.937500
[5: 281/379] train loss: 0.149944 accuracy: 0.968750
[5: 282/379] train loss: 0.175032 accuracy: 0.937500
[5: 283/379] train loss: 0.184109 accuracy: 0.968750
[5: 284/379] train loss: 0.069152 accuracy: 0.968750
[5: 285/379] train loss: 0.154478 accuracy: 0.968750
[5: 286/379] train loss: 0.133716 accuracy: 0.968750
[5: 287/379] train loss: 0.182870 accuracy: 0.968750
[5: 288/379] train loss: 0.166178 accuracy: 0.937500
[5: 289/379] train loss: 0.244741 accuracy: 0.906250
[5: 290/379] train loss: 0.118571 accuracy: 0.968750
[5: 290/379] [94mtest[39m loss: 0.254203 accuracy: 0.906250
[5: 291/379] train loss: 0.064870 accuracy: 1.000000
[5: 292/379] train loss: 0.176640 accuracy: 0.937500
[5: 293/379] train loss: 0.430491 accuracy: 0.906250
[5: 294/379] train loss: 0.076739 accuracy: 0.968750
[5: 295/379] train loss: 0.153607 accuracy: 0.937500
[5: 296/379] train loss: 0.268831 accuracy: 0.937500
[5: 297/379] train loss: 0.093580 accuracy: 0.937500
[5: 298/379] train loss: 0.218331 accuracy: 0.968750
[5: 299/379] train loss: 0.143463 accuracy: 0.968750
[5: 300/379] train loss: 0.050343 accuracy: 1.000000
[5: 300/379] [94mtest[39m loss: 0.103762 accuracy: 0.968750
[5: 301/379] train loss: 0.036301 accuracy: 1.000000
[5: 302/379] train loss: 0.039731 accuracy: 1.000000
[5: 303/379] train loss: 0.102788 accuracy: 0.937500
[5: 304/379] train loss: 0.282922 accuracy: 0.937500
[5: 305/379] train loss: 0.486137 accuracy: 0.875000
[5: 306/379] train loss: 0.236246 accuracy: 0.937500
[5: 307/379] train loss: 0.078728 accuracy: 0.968750
[5: 308/379] train loss: 0.144256 accuracy: 0.968750
[5: 309/379] train loss: 0.049908 accuracy: 0.968750
[5: 310/379] train loss: 0.107288 accuracy: 0.968750
[5: 310/379] [94mtest[39m loss: 0.240343 accuracy: 0.906250
[5: 311/379] train loss: 0.110730 accuracy: 0.968750
[5: 312/379] train loss: 0.150481 accuracy: 0.968750
[5: 313/379] train loss: 0.168331 accuracy: 0.968750
[5: 314/379] train loss: 0.029658 accuracy: 1.000000
[5: 315/379] train loss: 0.428007 accuracy: 0.937500
[5: 316/379] train loss: 0.159170 accuracy: 0.937500
[5: 317/379] train loss: 0.150854 accuracy: 0.937500
[5: 318/379] train loss: 0.033356 accuracy: 1.000000
[5: 319/379] train loss: 0.151693 accuracy: 0.968750
[5: 320/379] train loss: 0.144879 accuracy: 0.968750
[5: 320/379] [94mtest[39m loss: 0.147086 accuracy: 0.968750
[5: 321/379] train loss: 0.300316 accuracy: 0.968750
[5: 322/379] train loss: 0.117880 accuracy: 0.968750
[5: 323/379] train loss: 0.307639 accuracy: 0.937500
[5: 324/379] train loss: 0.164824 accuracy: 0.937500
[5: 325/379] train loss: 0.266532 accuracy: 0.937500
[5: 326/379] train loss: 0.027681 accuracy: 1.000000
[5: 327/379] train loss: 0.243265 accuracy: 0.937500
[5: 328/379] train loss: 0.140310 accuracy: 0.968750
[5: 329/379] train loss: 0.103927 accuracy: 0.937500
[5: 330/379] train loss: 0.244113 accuracy: 0.937500
[5: 330/379] [94mtest[39m loss: 0.208716 accuracy: 0.937500
[5: 331/379] train loss: 0.229599 accuracy: 0.937500
[5: 332/379] train loss: 0.303629 accuracy: 0.937500
[5: 333/379] train loss: 0.157151 accuracy: 0.968750
[5: 334/379] train loss: 0.106934 accuracy: 0.968750
[5: 335/379] train loss: 0.180524 accuracy: 0.906250
[5: 336/379] train loss: 0.163383 accuracy: 0.968750
[5: 337/379] train loss: 0.159869 accuracy: 0.937500
[5: 338/379] train loss: 0.078998 accuracy: 1.000000
[5: 339/379] train loss: 0.057075 accuracy: 0.968750
[5: 340/379] train loss: 0.141978 accuracy: 0.968750
[5: 340/379] [94mtest[39m loss: 0.221232 accuracy: 0.937500
[5: 341/379] train loss: 0.167834 accuracy: 0.968750
[5: 342/379] train loss: 0.326055 accuracy: 0.906250
[5: 343/379] train loss: 0.211022 accuracy: 0.937500
[5: 344/379] train loss: 0.077653 accuracy: 0.968750
[5: 345/379] train loss: 0.246284 accuracy: 0.875000
[5: 346/379] train loss: 0.178949 accuracy: 0.937500
[5: 347/379] train loss: 0.100038 accuracy: 0.968750
[5: 348/379] train loss: 0.162756 accuracy: 0.968750
[5: 349/379] train loss: 0.459617 accuracy: 0.875000
[5: 350/379] train loss: 0.144427 accuracy: 0.937500
[5: 350/379] [94mtest[39m loss: 0.086951 accuracy: 0.968750
[5: 351/379] train loss: 0.063767 accuracy: 0.968750
[5: 352/379] train loss: 0.084279 accuracy: 0.968750
[5: 353/379] train loss: 0.229709 accuracy: 0.937500
[5: 354/379] train loss: 0.324728 accuracy: 0.937500
[5: 355/379] train loss: 0.061543 accuracy: 1.000000
[5: 356/379] train loss: 0.073071 accuracy: 0.968750
[5: 357/379] train loss: 0.253871 accuracy: 0.937500
[5: 358/379] train loss: 0.127628 accuracy: 0.968750
[5: 359/379] train loss: 0.168142 accuracy: 0.968750
[5: 360/379] train loss: 0.091158 accuracy: 0.968750
[5: 360/379] [94mtest[39m loss: 0.070299 accuracy: 1.000000
[5: 361/379] train loss: 0.243329 accuracy: 0.906250
[5: 362/379] train loss: 0.122135 accuracy: 0.968750
[5: 363/379] train loss: 0.039151 accuracy: 1.000000
[5: 364/379] train loss: 0.134773 accuracy: 0.937500
[5: 365/379] train loss: 0.091313 accuracy: 1.000000
[5: 366/379] train loss: 0.143428 accuracy: 0.968750
[5: 367/379] train loss: 0.410080 accuracy: 0.843750
[5: 368/379] train loss: 0.188965 accuracy: 0.937500
[5: 369/379] train loss: 0.254525 accuracy: 0.968750
[5: 370/379] train loss: 0.149172 accuracy: 0.968750
[5: 370/379] [94mtest[39m loss: 0.010468 accuracy: 1.000000
[5: 371/379] train loss: 0.093650 accuracy: 0.968750
[5: 372/379] train loss: 0.034528 accuracy: 1.000000
[5: 373/379] train loss: 0.378301 accuracy: 0.875000
[5: 374/379] train loss: 0.230018 accuracy: 0.937500
[5: 375/379] train loss: 0.223034 accuracy: 0.906250
[5: 376/379] train loss: 0.045372 accuracy: 1.000000
[5: 377/379] train loss: 0.127563 accuracy: 0.968750
[5: 378/379] train loss: 0.073325 accuracy: 0.968750
[5: 379/379] train loss: 0.023081 accuracy: 0.281250
[6: 0/379] train loss: 0.140457 accuracy: 0.937500
[6: 0/379] [94mtest[39m loss: 0.083363 accuracy: 1.000000
[6: 1/379] train loss: 0.337519 accuracy: 0.968750
[6: 2/379] train loss: 0.139623 accuracy: 0.937500
[6: 3/379] train loss: 0.182639 accuracy: 0.906250
[6: 4/379] train loss: 0.349534 accuracy: 0.906250
[6: 5/379] train loss: 0.031809 accuracy: 1.000000
[6: 6/379] train loss: 0.181348 accuracy: 0.906250
[6: 7/379] train loss: 0.201703 accuracy: 0.937500
[6: 8/379] train loss: 0.117210 accuracy: 0.968750
[6: 9/379] train loss: 0.208972 accuracy: 0.937500
[6: 10/379] train loss: 0.132157 accuracy: 0.968750
[6: 10/379] [94mtest[39m loss: 0.200449 accuracy: 0.968750
[6: 11/379] train loss: 0.118986 accuracy: 0.937500
[6: 12/379] train loss: 0.200981 accuracy: 0.937500
[6: 13/379] train loss: 0.029077 accuracy: 1.000000
[6: 14/379] train loss: 0.225597 accuracy: 0.906250
[6: 15/379] train loss: 0.574355 accuracy: 0.875000
[6: 16/379] train loss: 0.053625 accuracy: 0.968750
[6: 17/379] train loss: 0.218377 accuracy: 0.906250
[6: 18/379] train loss: 0.257341 accuracy: 0.937500
[6: 19/379] train loss: 0.085772 accuracy: 0.968750
[6: 20/379] train loss: 0.025673 accuracy: 1.000000
[6: 20/379] [94mtest[39m loss: 0.293195 accuracy: 0.906250
[6: 21/379] train loss: 0.042831 accuracy: 1.000000
[6: 22/379] train loss: 0.220537 accuracy: 0.937500
[6: 23/379] train loss: 0.042871 accuracy: 1.000000
[6: 24/379] train loss: 0.417212 accuracy: 0.906250
[6: 25/379] train loss: 0.061423 accuracy: 0.968750
[6: 26/379] train loss: 0.075542 accuracy: 0.968750
[6: 27/379] train loss: 0.130113 accuracy: 0.937500
[6: 28/379] train loss: 0.122162 accuracy: 0.968750
[6: 29/379] train loss: 0.286426 accuracy: 0.875000
[6: 30/379] train loss: 0.058135 accuracy: 1.000000
[6: 30/379] [94mtest[39m loss: 0.083347 accuracy: 0.968750
[6: 31/379] train loss: 0.212437 accuracy: 0.968750
[6: 32/379] train loss: 0.474645 accuracy: 0.843750
[6: 33/379] train loss: 0.120688 accuracy: 0.968750
[6: 34/379] train loss: 0.064478 accuracy: 0.968750
[6: 35/379] train loss: 0.083785 accuracy: 0.968750
[6: 36/379] train loss: 0.258518 accuracy: 0.906250
[6: 37/379] train loss: 0.149070 accuracy: 0.937500
[6: 38/379] train loss: 0.273148 accuracy: 0.937500
[6: 39/379] train loss: 0.107136 accuracy: 0.968750
[6: 40/379] train loss: 0.109621 accuracy: 0.937500
[6: 40/379] [94mtest[39m loss: 0.153490 accuracy: 0.937500
[6: 41/379] train loss: 0.157965 accuracy: 0.968750
[6: 42/379] train loss: 0.125374 accuracy: 0.968750
[6: 43/379] train loss: 0.075387 accuracy: 0.968750
[6: 44/379] train loss: 0.075510 accuracy: 0.968750
[6: 45/379] train loss: 0.144198 accuracy: 0.937500
[6: 46/379] train loss: 0.340507 accuracy: 0.906250
[6: 47/379] train loss: 0.126531 accuracy: 1.000000
[6: 48/379] train loss: 0.205304 accuracy: 0.937500
[6: 49/379] train loss: 0.149608 accuracy: 0.937500
[6: 50/379] train loss: 0.299312 accuracy: 0.843750
[6: 50/379] [94mtest[39m loss: 0.180455 accuracy: 0.937500
[6: 51/379] train loss: 0.110503 accuracy: 0.968750
[6: 52/379] train loss: 0.067086 accuracy: 1.000000
[6: 53/379] train loss: 0.142764 accuracy: 0.968750
[6: 54/379] train loss: 0.293636 accuracy: 0.906250
[6: 55/379] train loss: 0.133422 accuracy: 0.937500
[6: 56/379] train loss: 0.184846 accuracy: 0.968750
[6: 57/379] train loss: 0.092977 accuracy: 0.968750
[6: 58/379] train loss: 0.095105 accuracy: 1.000000
[6: 59/379] train loss: 0.188346 accuracy: 0.937500
[6: 60/379] train loss: 0.218376 accuracy: 0.906250
[6: 60/379] [94mtest[39m loss: 0.046683 accuracy: 1.000000
[6: 61/379] train loss: 0.301194 accuracy: 0.875000
[6: 62/379] train loss: 0.151242 accuracy: 0.937500
[6: 63/379] train loss: 0.099444 accuracy: 0.937500
[6: 64/379] train loss: 0.213815 accuracy: 0.937500
[6: 65/379] train loss: 0.119899 accuracy: 0.968750
[6: 66/379] train loss: 0.151885 accuracy: 0.937500
[6: 67/379] train loss: 0.067473 accuracy: 1.000000
[6: 68/379] train loss: 0.257983 accuracy: 0.968750
[6: 69/379] train loss: 0.106091 accuracy: 0.968750
[6: 70/379] train loss: 0.113693 accuracy: 0.968750
[6: 70/379] [94mtest[39m loss: 0.106160 accuracy: 0.937500
[6: 71/379] train loss: 0.302986 accuracy: 0.906250
[6: 72/379] train loss: 0.104443 accuracy: 0.937500
[6: 73/379] train loss: 0.079463 accuracy: 0.968750
[6: 74/379] train loss: 0.347941 accuracy: 0.875000
[6: 75/379] train loss: 0.023375 accuracy: 1.000000
[6: 76/379] train loss: 0.082286 accuracy: 0.968750
[6: 77/379] train loss: 0.040844 accuracy: 1.000000
[6: 78/379] train loss: 0.141715 accuracy: 0.937500
[6: 79/379] train loss: 0.034419 accuracy: 1.000000
[6: 80/379] train loss: 0.141138 accuracy: 0.937500
[6: 80/379] [94mtest[39m loss: 0.085472 accuracy: 0.968750
[6: 81/379] train loss: 0.225274 accuracy: 0.906250
[6: 82/379] train loss: 0.024849 accuracy: 1.000000
[6: 83/379] train loss: 0.047265 accuracy: 1.000000
[6: 84/379] train loss: 0.199355 accuracy: 0.968750
[6: 85/379] train loss: 0.315113 accuracy: 0.875000
[6: 86/379] train loss: 0.277776 accuracy: 0.906250
[6: 87/379] train loss: 0.036373 accuracy: 1.000000
[6: 88/379] train loss: 0.245166 accuracy: 0.937500
[6: 89/379] train loss: 0.049384 accuracy: 1.000000
[6: 90/379] train loss: 0.041177 accuracy: 1.000000
[6: 90/379] [94mtest[39m loss: 0.063776 accuracy: 0.968750
[6: 91/379] train loss: 0.176642 accuracy: 0.937500
[6: 92/379] train loss: 0.072683 accuracy: 1.000000
[6: 93/379] train loss: 0.153955 accuracy: 0.968750
[6: 94/379] train loss: 0.275877 accuracy: 0.937500
[6: 95/379] train loss: 0.267343 accuracy: 0.906250
[6: 96/379] train loss: 0.128037 accuracy: 0.968750
[6: 97/379] train loss: 0.244169 accuracy: 0.875000
[6: 98/379] train loss: 0.114693 accuracy: 0.937500
[6: 99/379] train loss: 0.179177 accuracy: 0.937500
[6: 100/379] train loss: 0.139289 accuracy: 0.968750
[6: 100/379] [94mtest[39m loss: 0.287835 accuracy: 0.937500
[6: 101/379] train loss: 0.202750 accuracy: 0.937500
[6: 102/379] train loss: 0.371753 accuracy: 0.937500
[6: 103/379] train loss: 0.424101 accuracy: 0.937500
[6: 104/379] train loss: 0.039357 accuracy: 1.000000
[6: 105/379] train loss: 0.134175 accuracy: 0.937500
[6: 106/379] train loss: 0.017835 accuracy: 1.000000
[6: 107/379] train loss: 0.041469 accuracy: 1.000000
[6: 108/379] train loss: 0.380107 accuracy: 0.906250
[6: 109/379] train loss: 0.086864 accuracy: 0.937500
[6: 110/379] train loss: 0.055861 accuracy: 1.000000
[6: 110/379] [94mtest[39m loss: 0.028304 accuracy: 1.000000
[6: 111/379] train loss: 0.180555 accuracy: 0.968750
[6: 112/379] train loss: 0.616420 accuracy: 0.812500
[6: 113/379] train loss: 0.104800 accuracy: 0.968750
[6: 114/379] train loss: 0.437419 accuracy: 0.875000
[6: 115/379] train loss: 0.218513 accuracy: 0.937500
[6: 116/379] train loss: 0.150342 accuracy: 0.968750
[6: 117/379] train loss: 0.176022 accuracy: 0.968750
[6: 118/379] train loss: 0.114346 accuracy: 0.968750
[6: 119/379] train loss: 0.225746 accuracy: 0.937500
[6: 120/379] train loss: 0.129039 accuracy: 0.937500
[6: 120/379] [94mtest[39m loss: 0.181541 accuracy: 0.906250
[6: 121/379] train loss: 0.114930 accuracy: 0.968750
[6: 122/379] train loss: 0.220553 accuracy: 0.906250
[6: 123/379] train loss: 0.229728 accuracy: 0.906250
[6: 124/379] train loss: 0.025503 accuracy: 1.000000
[6: 125/379] train loss: 0.021192 accuracy: 1.000000
[6: 126/379] train loss: 0.095406 accuracy: 0.968750
[6: 127/379] train loss: 0.464535 accuracy: 0.875000
[6: 128/379] train loss: 0.110020 accuracy: 0.968750
[6: 129/379] train loss: 0.147569 accuracy: 0.968750
[6: 130/379] train loss: 0.056172 accuracy: 0.968750
[6: 130/379] [94mtest[39m loss: 0.204573 accuracy: 0.937500
[6: 131/379] train loss: 0.035911 accuracy: 1.000000
[6: 132/379] train loss: 0.102203 accuracy: 0.937500
[6: 133/379] train loss: 0.159593 accuracy: 0.937500
[6: 134/379] train loss: 0.067282 accuracy: 0.968750
[6: 135/379] train loss: 0.032971 accuracy: 0.968750
[6: 136/379] train loss: 0.080265 accuracy: 0.968750
[6: 137/379] train loss: 0.269443 accuracy: 0.937500
[6: 138/379] train loss: 0.073260 accuracy: 0.968750
[6: 139/379] train loss: 0.090948 accuracy: 0.968750
[6: 140/379] train loss: 0.052134 accuracy: 0.968750
[6: 140/379] [94mtest[39m loss: 0.278040 accuracy: 0.875000
[6: 141/379] train loss: 0.011132 accuracy: 1.000000
[6: 142/379] train loss: 0.085866 accuracy: 0.968750
[6: 143/379] train loss: 0.197728 accuracy: 0.968750
[6: 144/379] train loss: 0.154517 accuracy: 0.937500
[6: 145/379] train loss: 0.090489 accuracy: 0.968750
[6: 146/379] train loss: 0.078968 accuracy: 0.968750
[6: 147/379] train loss: 0.060429 accuracy: 0.968750
[6: 148/379] train loss: 0.082746 accuracy: 0.968750
[6: 149/379] train loss: 0.319830 accuracy: 0.906250
[6: 150/379] train loss: 0.095084 accuracy: 0.968750
[6: 150/379] [94mtest[39m loss: 0.291229 accuracy: 0.937500
[6: 151/379] train loss: 0.109625 accuracy: 0.968750
[6: 152/379] train loss: 0.064907 accuracy: 0.968750
[6: 153/379] train loss: 0.234105 accuracy: 0.937500
[6: 154/379] train loss: 0.361855 accuracy: 0.875000
[6: 155/379] train loss: 0.156099 accuracy: 0.968750
[6: 156/379] train loss: 0.260193 accuracy: 0.937500
[6: 157/379] train loss: 0.337155 accuracy: 0.906250
[6: 158/379] train loss: 0.172010 accuracy: 0.937500
[6: 159/379] train loss: 0.361561 accuracy: 0.875000
[6: 160/379] train loss: 0.180402 accuracy: 0.968750
[6: 160/379] [94mtest[39m loss: 0.165663 accuracy: 0.906250
[6: 161/379] train loss: 0.161413 accuracy: 0.968750
[6: 162/379] train loss: 0.344117 accuracy: 0.937500
[6: 163/379] train loss: 0.488846 accuracy: 0.875000
[6: 164/379] train loss: 0.145640 accuracy: 0.937500
[6: 165/379] train loss: 0.333526 accuracy: 0.906250
[6: 166/379] train loss: 0.236378 accuracy: 0.937500
[6: 167/379] train loss: 0.028959 accuracy: 1.000000
[6: 168/379] train loss: 0.117251 accuracy: 0.968750
[6: 169/379] train loss: 0.450712 accuracy: 0.875000
[6: 170/379] train loss: 0.042622 accuracy: 1.000000
[6: 170/379] [94mtest[39m loss: 0.038427 accuracy: 1.000000
[6: 171/379] train loss: 0.202722 accuracy: 0.968750
[6: 172/379] train loss: 0.063365 accuracy: 1.000000
[6: 173/379] train loss: 0.117767 accuracy: 0.968750
[6: 174/379] train loss: 0.206801 accuracy: 0.937500
[6: 175/379] train loss: 0.159599 accuracy: 0.937500
[6: 176/379] train loss: 0.222206 accuracy: 0.906250
[6: 177/379] train loss: 0.171283 accuracy: 0.937500
[6: 178/379] train loss: 0.378396 accuracy: 0.937500
[6: 179/379] train loss: 0.201709 accuracy: 0.937500
[6: 180/379] train loss: 0.071721 accuracy: 0.968750
[6: 180/379] [94mtest[39m loss: 0.122601 accuracy: 0.968750
[6: 181/379] train loss: 0.296098 accuracy: 0.906250
[6: 182/379] train loss: 0.058438 accuracy: 0.968750
[6: 183/379] train loss: 0.191922 accuracy: 0.906250
[6: 184/379] train loss: 0.101289 accuracy: 0.906250
[6: 185/379] train loss: 0.276691 accuracy: 0.906250
[6: 186/379] train loss: 0.166699 accuracy: 0.968750
[6: 187/379] train loss: 0.196867 accuracy: 0.906250
[6: 188/379] train loss: 0.619307 accuracy: 0.843750
[6: 189/379] train loss: 0.034361 accuracy: 1.000000
[6: 190/379] train loss: 0.114151 accuracy: 0.937500
[6: 190/379] [94mtest[39m loss: 0.101075 accuracy: 0.968750
[6: 191/379] train loss: 0.093434 accuracy: 0.968750
[6: 192/379] train loss: 0.041673 accuracy: 1.000000
[6: 193/379] train loss: 0.164907 accuracy: 0.875000
[6: 194/379] train loss: 0.029567 accuracy: 1.000000
[6: 195/379] train loss: 0.103847 accuracy: 0.968750
[6: 196/379] train loss: 0.129376 accuracy: 0.968750
[6: 197/379] train loss: 0.085245 accuracy: 0.968750
[6: 198/379] train loss: 0.052265 accuracy: 1.000000
[6: 199/379] train loss: 0.158919 accuracy: 0.937500
[6: 200/379] train loss: 0.050458 accuracy: 0.968750
[6: 200/379] [94mtest[39m loss: 0.137674 accuracy: 0.968750
[6: 201/379] train loss: 0.039901 accuracy: 1.000000
[6: 202/379] train loss: 0.075769 accuracy: 0.968750
[6: 203/379] train loss: 0.109358 accuracy: 0.937500
[6: 204/379] train loss: 0.199943 accuracy: 0.937500
[6: 205/379] train loss: 0.311065 accuracy: 0.906250
[6: 206/379] train loss: 0.034758 accuracy: 1.000000
[6: 207/379] train loss: 0.050429 accuracy: 1.000000
[6: 208/379] train loss: 0.838914 accuracy: 0.875000
[6: 209/379] train loss: 0.121079 accuracy: 0.968750
[6: 210/379] train loss: 0.165903 accuracy: 0.968750
[6: 210/379] [94mtest[39m loss: 0.032058 accuracy: 1.000000
[6: 211/379] train loss: 0.332062 accuracy: 0.906250
[6: 212/379] train loss: 0.041840 accuracy: 1.000000
[6: 213/379] train loss: 0.204173 accuracy: 0.937500
[6: 214/379] train loss: 0.031117 accuracy: 1.000000
[6: 215/379] train loss: 0.034975 accuracy: 1.000000
[6: 216/379] train loss: 0.270468 accuracy: 0.937500
[6: 217/379] train loss: 0.282805 accuracy: 0.906250
[6: 218/379] train loss: 0.218543 accuracy: 0.968750
[6: 219/379] train loss: 0.106411 accuracy: 0.937500
[6: 220/379] train loss: 0.061269 accuracy: 1.000000
[6: 220/379] [94mtest[39m loss: 0.095284 accuracy: 1.000000
[6: 221/379] train loss: 0.016028 accuracy: 1.000000
[6: 222/379] train loss: 0.292077 accuracy: 0.906250
[6: 223/379] train loss: 0.089354 accuracy: 1.000000
[6: 224/379] train loss: 0.135196 accuracy: 0.937500
[6: 225/379] train loss: 0.344642 accuracy: 0.937500
[6: 226/379] train loss: 0.187894 accuracy: 0.906250
[6: 227/379] train loss: 0.159759 accuracy: 0.937500
[6: 228/379] train loss: 0.123206 accuracy: 0.937500
[6: 229/379] train loss: 0.051509 accuracy: 0.968750
[6: 230/379] train loss: 0.699034 accuracy: 0.843750
[6: 230/379] [94mtest[39m loss: 0.175330 accuracy: 0.968750
[6: 231/379] train loss: 0.087474 accuracy: 0.968750
[6: 232/379] train loss: 0.216666 accuracy: 0.968750
[6: 233/379] train loss: 0.114671 accuracy: 0.968750
[6: 234/379] train loss: 0.504742 accuracy: 0.812500
[6: 235/379] train loss: 0.053694 accuracy: 1.000000
[6: 236/379] train loss: 0.417791 accuracy: 0.812500
[6: 237/379] train loss: 0.340458 accuracy: 0.875000
[6: 238/379] train loss: 0.156153 accuracy: 0.937500
[6: 239/379] train loss: 0.183482 accuracy: 0.937500
[6: 240/379] train loss: 0.117074 accuracy: 0.906250
[6: 240/379] [94mtest[39m loss: 0.183791 accuracy: 0.906250
[6: 241/379] train loss: 0.268555 accuracy: 0.937500
[6: 242/379] train loss: 0.137436 accuracy: 0.968750
[6: 243/379] train loss: 0.069860 accuracy: 0.968750
[6: 244/379] train loss: 0.214287 accuracy: 0.906250
[6: 245/379] train loss: 0.241714 accuracy: 0.937500
[6: 246/379] train loss: 0.079149 accuracy: 0.968750
[6: 247/379] train loss: 0.029144 accuracy: 1.000000
[6: 248/379] train loss: 0.105873 accuracy: 0.968750
